chapter,depth1,depth2,depth3,title,url
기술·통신,과학기술 용어와 발명품,ㅍ,퓨즈,퓨즈,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EA%B8%B0%EC%88%A0%C2%B7%ED%86%B5%EC%8B%A0/%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0_%EC%9A%A9%EC%96%B4%EC%99%80_%EB%B0%9C%EB%AA%85%ED%92%88/%E3%85%8D/%ED%93%A8%EC%A6%88
기술·통신,과학기술 용어와 발명품,ㅍ,피스톤,피스톤,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EA%B8%B0%EC%88%A0%C2%B7%ED%86%B5%EC%8B%A0/%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0_%EC%9A%A9%EC%96%B4%EC%99%80_%EB%B0%9C%EB%AA%85%ED%92%88/%E3%85%8D/%ED%94%BC%EC%8A%A4%ED%86%A4
기술·통신,과학기술 용어와 발명품,ㅍ,피아노,피아노,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EA%B8%B0%EC%88%A0%C2%B7%ED%86%B5%EC%8B%A0/%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0_%EC%9A%A9%EC%96%B4%EC%99%80_%EB%B0%9C%EB%AA%85%ED%92%88/%E3%85%8D/%ED%94%BC%EC%95%84%EB%85%B8
기술·통신,과학기술 용어와 발명품,ㅍ,필라멘트,필라멘트,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EA%B8%B0%EC%88%A0%C2%B7%ED%86%B5%EC%8B%A0/%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0_%EC%9A%A9%EC%96%B4%EC%99%80_%EB%B0%9C%EB%AA%85%ED%92%88/%E3%85%8D/%ED%95%84%EB%9D%BC%EB%A9%98%ED%8A%B8
기술·통신,과학기술 용어와 발명품,ㅍ,필름,필름,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EA%B8%B0%EC%88%A0%C2%B7%ED%86%B5%EC%8B%A0/%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0_%EC%9A%A9%EC%96%B4%EC%99%80_%EB%B0%9C%EB%AA%85%ED%92%88/%E3%85%8D/%ED%95%84%EB%A6%84
기술·통신,과학기술 용어와 발명품,ㅎ,항공모함,항공모함,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EA%B8%B0%EC%88%A0%C2%B7%ED%86%B5%EC%8B%A0/%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0_%EC%9A%A9%EC%96%B4%EC%99%80_%EB%B0%9C%EB%AA%85%ED%92%88/%E3%85%8E/%ED%95%AD%EA%B3%B5%EB%AA%A8%ED%95%A8
기술·통신,과학기술 용어와 발명품,ㅎ,해군,해군,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EA%B8%B0%EC%88%A0%C2%B7%ED%86%B5%EC%8B%A0/%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0_%EC%9A%A9%EC%96%B4%EC%99%80_%EB%B0%9C%EB%AA%85%ED%92%88/%E3%85%8E/%ED%95%B4%EA%B5%B0
기술·통신,과학기술 용어와 발명품,ㅎ,해병대,해병대,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EA%B8%B0%EC%88%A0%C2%B7%ED%86%B5%EC%8B%A0/%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0_%EC%9A%A9%EC%96%B4%EC%99%80_%EB%B0%9C%EB%AA%85%ED%92%88/%E3%85%8E/%ED%95%B4%EB%B3%91%EB%8C%80
기술·통신,과학기술 용어와 발명품,ㅎ,해시계,해시계,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EA%B8%B0%EC%88%A0%C2%B7%ED%86%B5%EC%8B%A0/%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0_%EC%9A%A9%EC%96%B4%EC%99%80_%EB%B0%9C%EB%AA%85%ED%92%88/%E3%85%8E/%ED%95%B4%EC%8B%9C%EA%B3%84
기술·통신,과학기술 용어와 발명품,ㅎ,현미경,현미경,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EA%B8%B0%EC%88%A0%C2%B7%ED%86%B5%EC%8B%A0/%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0_%EC%9A%A9%EC%96%B4%EC%99%80_%EB%B0%9C%EB%AA%85%ED%92%88/%E3%85%8E/%ED%98%84%EB%AF%B8%EA%B2%BD
기술·통신,과학기술 용어와 발명품,ㅎ,호버크라프트,호버크라프트,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EA%B8%B0%EC%88%A0%C2%B7%ED%86%B5%EC%8B%A0/%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0_%EC%9A%A9%EC%96%B4%EC%99%80_%EB%B0%9C%EB%AA%85%ED%92%88/%E3%85%8E/%ED%98%B8%EB%B2%84%ED%81%AC%EB%9D%BC%ED%94%84%ED%8A%B8
기술·통신,과학기술 용어와 발명품,ㅎ,홀로그래피,홀로그래피,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EA%B8%B0%EC%88%A0%C2%B7%ED%86%B5%EC%8B%A0/%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0_%EC%9A%A9%EC%96%B4%EC%99%80_%EB%B0%9C%EB%AA%85%ED%92%88/%E3%85%8E/%ED%99%80%EB%A1%9C%EA%B7%B8%EB%9E%98%ED%94%BC
기술·통신,과학기술 용어와 발명품,ㅎ,확성기,확성기,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EA%B8%B0%EC%88%A0%C2%B7%ED%86%B5%EC%8B%A0/%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0_%EC%9A%A9%EC%96%B4%EC%99%80_%EB%B0%9C%EB%AA%85%ED%92%88/%E3%85%8E/%ED%99%95%EC%84%B1%EA%B8%B0
기술·통신,과학기술 용어와 발명품,ㅎ,환등기,환등기,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EA%B8%B0%EC%88%A0%C2%B7%ED%86%B5%EC%8B%A0/%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0_%EC%9A%A9%EC%96%B4%EC%99%80_%EB%B0%9C%EB%AA%85%ED%92%88/%E3%85%8E/%ED%99%98%EB%93%B1%EA%B8%B0
기술·통신,과학기술 용어와 발명품,ㅎ,회전나침반,회전나침반,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EA%B8%B0%EC%88%A0%C2%B7%ED%86%B5%EC%8B%A0/%EA%B3%BC%ED%95%99%EA%B8%B0%EC%88%A0_%EC%9A%A9%EC%96%B4%EC%99%80_%EB%B0%9C%EB%AA%85%ED%92%88/%E3%85%8E/%ED%9A%8C%EC%A0%84%EB%82%98%EC%B9%A8%EB%B0%98
문화·민속,세계의 연극,서양의 고전극,서양의 고전극〔서설〕,서양의 고전극〔서설〕,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%9C%EC%96%91%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9/%EC%84%9C%EC%96%91%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9%E3%80%94%EC%84%9C%EC%84%A4%E3%80%95
문화·민속,세계의 연극,서양의 고전극,그리스·로마의 연극,그리스·로마의 연극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%9C%EC%96%91%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9/%EA%B7%B8%EB%A6%AC%EC%8A%A4%C2%B7%EB%A1%9C%EB%A7%88%EC%9D%98_%EC%97%B0%EA%B7%B9
문화·민속,세계의 연극,서양의 고전극,중세의 연극,중세의 연극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%9C%EC%96%91%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9/%EC%A4%91%EC%84%B8%EC%9D%98_%EC%97%B0%EA%B7%B9
문화·민속,세계의 연극,서양의 고전극,르네상스의 연극,르네상스의 연극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%9C%EC%96%91%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9/%EB%A5%B4%EB%84%A4%EC%83%81%EC%8A%A4%EC%9D%98_%EC%97%B0%EA%B7%B9
문화·민속,세계의 연극,서양의 고전극,엘리자베스 왕조의 연극,엘리자베스 왕조의 연극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%9C%EC%96%91%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9/%EC%97%98%EB%A6%AC%EC%9E%90%EB%B2%A0%EC%8A%A4_%EC%99%95%EC%A1%B0%EC%9D%98_%EC%97%B0%EA%B7%B9
문화·민속,세계의 연극,서양의 고전극,프랑스의 고전극,프랑스의 고전극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%9C%EC%96%91%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9/%ED%94%84%EB%9E%91%EC%8A%A4%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9
문화·민속,세계의 연극,서양의 고전극,유럽의 시민극,유럽의 시민극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%9C%EC%96%91%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9/%EC%9C%A0%EB%9F%BD%EC%9D%98_%EC%8B%9C%EB%AF%BC%EA%B7%B9
문화·민속,세계의 연극,서양의 고전극,유럽의 낭만파 연극,유럽의 낭만파 연극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%9C%EC%96%91%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9/%EC%9C%A0%EB%9F%BD%EC%9D%98_%EB%82%AD%EB%A7%8C%ED%8C%8C_%EC%97%B0%EA%B7%B9
문화·민속,세계의 연극,서양의 고전극,유럽의 근대극,유럽의 근대극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%9C%EC%96%91%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9/%EC%9C%A0%EB%9F%BD%EC%9D%98_%EA%B7%BC%EB%8C%80%EA%B7%B9
문화·민속,세계의 연극,동양의 고전극,동양의 고전극〔서설〕,동양의 고전극〔서설〕,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EB%8F%99%EC%96%91%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9/%EB%8F%99%EC%96%91%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9%E3%80%94%EC%84%9C%EC%84%A4%E3%80%95
문화·민속,세계의 연극,동양의 고전극,중국의 고전극,중국의 고전극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EB%8F%99%EC%96%91%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9/%EC%A4%91%EA%B5%AD%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9
문화·민속,세계의 연극,동양의 고전극,일본의 고전극,일본의 고전극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EB%8F%99%EC%96%91%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9/%EC%9D%BC%EB%B3%B8%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9
문화·민속,세계의 연극,동양의 고전극,인도의 고전극,인도의 고전극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EB%8F%99%EC%96%91%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9/%EC%9D%B8%EB%8F%84%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9
문화·민속,세계의 연극,동양의 고전극,동남아 지역의 예능,동남아 지역의 예능,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EB%8F%99%EC%96%91%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9/%EB%8F%99%EB%82%A8%EC%95%84_%EC%A7%80%EC%97%AD%EC%9D%98_%EC%98%88%EB%8A%A5
문화·민속,세계의 연극,세계의 현대연극,세계의 현대연극 〔서설〕,세계의 현대연극 〔서설〕,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%B8%EA%B3%84%EC%9D%98_%ED%98%84%EB%8C%80%EC%97%B0%EA%B7%B9/%EC%84%B8%EA%B3%84%EC%9D%98_%ED%98%84%EB%8C%80%EC%97%B0%EA%B7%B9_%E3%80%94%EC%84%9C%EC%84%A4%E3%80%95
문화·민속,세계의 연극,세계의 현대연극,영국의 현대극,영국의 현대극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%B8%EA%B3%84%EC%9D%98_%ED%98%84%EB%8C%80%EC%97%B0%EA%B7%B9/%EC%98%81%EA%B5%AD%EC%9D%98_%ED%98%84%EB%8C%80%EA%B7%B9
문화·민속,세계의 연극,세계의 현대연극,독일의 현대극,독일의 현대극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%B8%EA%B3%84%EC%9D%98_%ED%98%84%EB%8C%80%EC%97%B0%EA%B7%B9/%EB%8F%85%EC%9D%BC%EC%9D%98_%ED%98%84%EB%8C%80%EA%B7%B9
문화·민속,세계의 연극,세계의 현대연극,프랑스의 현대극,프랑스의 현대극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%B8%EA%B3%84%EC%9D%98_%ED%98%84%EB%8C%80%EC%97%B0%EA%B7%B9/%ED%94%84%EB%9E%91%EC%8A%A4%EC%9D%98_%ED%98%84%EB%8C%80%EA%B7%B9
문화·민속,세계의 연극,세계의 현대연극,기타 서유럽 국가의 현대극,기타 서유럽 국가의 현대극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%B8%EA%B3%84%EC%9D%98_%ED%98%84%EB%8C%80%EC%97%B0%EA%B7%B9/%EA%B8%B0%ED%83%80_%EC%84%9C%EC%9C%A0%EB%9F%BD_%EA%B5%AD%EA%B0%80%EC%9D%98_%ED%98%84%EB%8C%80%EA%B7%B9
문화·민속,세계의 연극,세계의 현대연극,러시아의 현대극,러시아의 현대극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%B8%EA%B3%84%EC%9D%98_%ED%98%84%EB%8C%80%EC%97%B0%EA%B7%B9/%EB%9F%AC%EC%8B%9C%EC%95%84%EC%9D%98_%ED%98%84%EB%8C%80%EA%B7%B9
문화·민속,세계의 연극,세계의 현대연극,동유럽 여러 국가의 현대극,동유럽 여러 국가의 현대극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%B8%EA%B3%84%EC%9D%98_%ED%98%84%EB%8C%80%EC%97%B0%EA%B7%B9/%EB%8F%99%EC%9C%A0%EB%9F%BD_%EC%97%AC%EB%9F%AC_%EA%B5%AD%EA%B0%80%EC%9D%98_%ED%98%84%EB%8C%80%EA%B7%B9
문화·민속,세계의 연극,세계의 현대연극,미국의 현대극,미국의 현대극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%B8%EA%B3%84%EC%9D%98_%ED%98%84%EB%8C%80%EC%97%B0%EA%B7%B9/%EB%AF%B8%EA%B5%AD%EC%9D%98_%ED%98%84%EB%8C%80%EA%B7%B9
문화·민속,세계의 연극,세계의 현대연극,라틴아메리카의 현대연극,라틴아메리카의 현대연극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%B8%EA%B3%84%EC%9D%98_%ED%98%84%EB%8C%80%EC%97%B0%EA%B7%B9/%EB%9D%BC%ED%8B%B4%EC%95%84%EB%A9%94%EB%A6%AC%EC%B9%B4%EC%9D%98_%ED%98%84%EB%8C%80%EC%97%B0%EA%B7%B9
문화·민속,세계의 연극,세계의 현대연극,중국의 현대극,중국의 현대극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%B8%EA%B3%84%EC%9D%98_%ED%98%84%EB%8C%80%EC%97%B0%EA%B7%B9/%EC%A4%91%EA%B5%AD%EC%9D%98_%ED%98%84%EB%8C%80%EA%B7%B9
문화·민속,세계의 연극,세계의 현대연극,일본의 현대극,일본의 현대극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%EC%84%B8%EA%B3%84%EC%9D%98_%EC%97%B0%EA%B7%B9/%EC%84%B8%EA%B3%84%EC%9D%98_%ED%98%84%EB%8C%80%EC%97%B0%EA%B7%B9/%EC%9D%BC%EB%B3%B8%EC%9D%98_%ED%98%84%EB%8C%80%EA%B7%B9
문화·민속,한국의 연극,한국의 고전극,한국의 고전극〔서설〕,한국의 고전극〔서설〕,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%ED%95%9C%EA%B5%AD%EC%9D%98_%EC%97%B0%EA%B7%B9/%ED%95%9C%EA%B5%AD%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9/%ED%95%9C%EA%B5%AD%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9%E3%80%94%EC%84%9C%EC%84%A4%E3%80%95
문화·민속,한국의 연극,한국의 고전극,삼국·고려시대의 연극,삼국·고려시대의 연극,https://ko.wikisource.org//wiki/%EA%B8%80%EB%A1%9C%EB%B2%8C_%EC%84%B8%EA%B3%84_%EB%8C%80%EB%B0%B1%EA%B3%BC%EC%82%AC%EC%A0%84/%EB%AC%B8%ED%99%94%C2%B7%EB%AF%BC%EC%86%8D/%ED%95%9C%EA%B5%AD%EC%9D%98_%EC%97%B0%EA%B7%B9/%ED%95%9C%EA%B5%AD%EC%9D%98_%EA%B3%A0%EC%A0%84%EA%B7%B9/%EC%82%BC%EA%B5%AD%C2%B7%EA%B3%A0%EB%A0%A4%EC%8B%9C%EB%8C%80%EC%9D%98_%EC%97%B0%EA%B7%B9
